order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,expected_total_time,delivery_delay,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,distance_km,speed_kmph,delivery_person_id
1477880,114410,60,14.6,5.0,21,23,44,52.0,-8.0,16,Afternoon,0,Medium,Early,Weekend,8.63,43.7,49
1477346,235620,15,5.53,4.0,28,26,54,52.0,2.0,17,Evening,0,High,On Time,Weekday,12.74,18.9,50
1477157,92006,42,10.82,5.0,25,24,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekend,8.11,33.7,1
1477886,241310,18,32.93,3.0,34,31,65,52.0,13.0,13,Afternoon,1,High,Slightly Delayed,Weekday,11.24,43.4,2
1477442,184325,146,19.45,5.0,23,23,46,52.0,-6.0,9,Morning,0,Medium,Early,Weekend,2.53,20.7,3
1477434,77857,15,29.15,5.0,20,21,41,52.0,-11.0,14,Afternoon,1,Medium,Early,Weekend,10.65,27.4,4
1477303,92768,24,19.35,5.0,28,24,52,52.0,0.0,9,Morning,0,Medium,On Time,Weekday,5.65,37.2,5
1477423,80466,104,14.6,5.0,32,24,56,52.0,4.0,18,Evening,1,Medium,On Time,Weekend,9.84,41.1,6
1478424,304052,29,11.59,5.0,35,29,64,52.0,12.0,9,Morning,0,High,Slightly Delayed,Weekday,3.63,20.5,7
1476571,334758,103,29.15,4.0,26,17,43,52.0,-9.0,18,Evening,1,Low,Early,Weekend,11.99,34.0,8
1477034,259341,104,29.05,5.0,26,28,54,52.0,2.0,8,Morning,0,High,On Time,Weekend,9.42,17.4,9
1477673,132906,24,22.46,5.0,21,29,50,52.0,-2.0,23,Night,0,High,On Time,Weekday,8.0,17.6,10
1478061,64151,39,16.01,5.0,28,33,61,52.0,9.0,18,Evening,1,Jam,Slightly Delayed,Weekday,14.67,34.4,11
1476901,391860,14,11.59,5.0,26,23,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekend,2.13,27.6,12
1478113,74048,87,25.22,4.0,32,25,57,52.0,5.0,19,Evening,1,Medium,On Time,Weekday,11.15,19.6,13
1477986,115213,121,22.75,5.0,29,28,57,52.0,5.0,18,Evening,1,High,On Time,Weekend,7.05,31.3,14
1477770,59742,104,7.33,5.0,31,30,61,52.0,9.0,10,Morning,0,High,Slightly Delayed,Weekday,9.79,18.1,15
1478420,104355,59,15.81,5.0,25,15,40,52.0,-12.0,13,Afternoon,1,Low,Early,Weekend,13.75,15.5,16
1477252,96262,3,8.1,5.0,20,16,36,52.0,-16.0,15,Afternoon,0,Low,Early,Weekend,8.39,36.7,17
1476883,354948,43,16.01,5.0,20,18,38,52.0,-14.0,16,Afternoon,0,Medium,Early,Weekend,7.09,31.8,18
1478442,378035,19,29.73,5.0,21,25,46,52.0,-6.0,14,Afternoon,1,Medium,Early,Weekend,2.96,38.9,19
1477898,68248,104,10.43,5.0,35,29,64,52.0,12.0,11,Morning,1,High,Slightly Delayed,Weekday,1.63,22.7,20
1477476,276192,75,32.93,4.0,30,18,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,5.79,19.7,21
1477520,178158,32,31.33,4.0,35,21,56,52.0,4.0,12,Afternoon,1,Medium,On Time,Weekend,6.99,32.2,22
1477652,99393,29,10.14,5.0,24,28,52,52.0,0.0,15,Afternoon,0,High,On Time,Weekday,3.76,19.0,23
1478205,65361,171,13.05,5.0,32,16,48,52.0,-4.0,8,Morning,0,Low,On Time,Weekend,11.1,15.0,24
1477751,385134,33,16.2,5.0,29,18,47,52.0,-5.0,8,Morning,0,Medium,Early,Weekend,13.68,32.5,25
1477021,231453,40,14.46,5.0,20,29,49,52.0,-3.0,20,Evening,1,High,On Time,Weekend,12.28,21.5,26
1476959,65007,117,19.5,5.0,22,33,55,52.0,3.0,22,Night,0,Jam,On Time,Weekday,9.46,30.6,27
1476687,61722,18,14.5,5.0,28,28,56,52.0,4.0,18,Evening,1,High,On Time,Weekend,12.14,26.2,28
1477798,378035,19,13.0,4.0,29,27,56,52.0,4.0,13,Afternoon,1,High,On Time,Weekend,2.6,28.8,29
1476938,164776,28,25.27,5.0,33,30,63,52.0,11.0,17,Evening,0,High,Slightly Delayed,Weekday,13.17,22.2,30
1477022,61588,18,12.08,4.0,33,22,55,52.0,3.0,19,Evening,1,Medium,On Time,Weekend,13.2,35.9,31
1477077,40808,15,12.18,4.0,27,23,50,52.0,-2.0,9,Morning,0,Medium,On Time,Weekend,8.67,34.1,32
1478361,371117,15,29.1,5.0,26,24,50,52.0,-2.0,12,Afternoon,1,Medium,On Time,Weekend,10.75,28.2,33
1477407,123535,17,12.61,5.0,31,22,53,52.0,1.0,8,Morning,0,Medium,On Time,Weekend,9.2,22.9,34
1477207,58088,24,12.18,5.0,24,26,50,52.0,-2.0,14,Afternoon,1,High,On Time,Weekday,12.91,16.5,35
1477122,97806,15,8.63,5.0,33,19,52,52.0,0.0,8,Morning,0,Medium,On Time,Weekend,4.85,38.0,36
1477199,154471,58,9.02,3.0,25,33,58,52.0,6.0,11,Morning,1,Jam,Slightly Delayed,Weekday,8.72,27.4,37
1478060,97346,46,9.51,5.0,22,26,48,52.0,-4.0,16,Afternoon,0,High,On Time,Weekend,6.97,40.8,38
1478074,41638,4,29.05,5.0,30,29,59,52.0,7.0,8,Morning,0,High,Slightly Delayed,Weekend,11.3,22.2,39
1477614,255697,30,14.02,5.0,30,29,59,52.0,7.0,11,Morning,1,High,Slightly Delayed,Weekend,6.56,40.8,40
1477181,302790,145,29.05,5.0,33,32,65,52.0,13.0,13,Afternoon,1,High,Slightly Delayed,Weekday,2.78,42.4,41
1477454,210544,166,16.06,5.0,21,17,38,52.0,-14.0,13,Afternoon,1,Low,Early,Weekend,14.0,18.5,42
1476870,94524,60,24.3,5.0,28,25,53,52.0,1.0,19,Evening,1,Medium,On Time,Weekend,14.12,28.4,43
1477759,68551,42,12.13,5.0,21,29,50,52.0,-2.0,22,Night,0,High,On Time,Weekend,12.07,16.1,44
1477606,39406,33,9.27,4.0,32,29,61,52.0,9.0,20,Evening,1,High,Slightly Delayed,Weekday,2.3,17.5,45
1478302,318665,42,4.9,4.0,29,32,61,52.0,9.0,15,Afternoon,0,High,Slightly Delayed,Weekday,6.2,27.9,46
1476574,376993,172,31.43,5.0,25,29,54,52.0,2.0,8,Morning,0,High,On Time,Weekend,4.39,43.1,47
1478306,358158,29,9.12,5.0,23,21,44,52.0,-8.0,14,Afternoon,1,Medium,Early,Weekend,11.28,37.6,48
1476565,41991,42,15.33,5.0,32,29,61,52.0,9.0,8,Morning,0,High,Slightly Delayed,Weekend,11.1,26.2,49
1478200,164016,4,12.13,5.0,28,23,51,52.0,-1.0,23,Night,0,Medium,On Time,Weekend,9.94,25.0,50
1478264,70564,39,16.15,5.0,22,24,46,52.0,-6.0,20,Evening,1,Medium,Early,Weekday,6.79,22.3,1
1477228,52574,39,6.74,5.0,25,22,47,52.0,-5.0,21,Night,1,Medium,Early,Weekend,7.03,42.3,2
1478057,75548,29,7.38,5.0,26,20,46,52.0,-6.0,14,Afternoon,1,Medium,Early,Weekend,6.04,31.7,3
1478256,147468,6,6.69,5.0,22,18,40,52.0,-12.0,10,Morning,0,Medium,Early,Weekend,12.55,22.8,4
1478259,68446,37,12.47,5.0,29,28,57,52.0,5.0,18,Evening,1,High,On Time,Weekend,5.07,29.1,5
1477483,142681,46,6.79,4.0,32,29,61,52.0,9.0,15,Afternoon,0,High,Slightly Delayed,Weekday,1.76,17.0,6
1477257,400950,24,12.13,5.0,34,28,62,52.0,10.0,10,Morning,0,High,Slightly Delayed,Weekday,12.67,34.8,7
1477056,298824,15,12.18,5.0,23,18,41,52.0,-11.0,21,Night,1,Medium,Early,Weekend,13.78,20.3,8
1477402,377481,22,24.25,5.0,31,30,61,52.0,9.0,23,Night,0,High,Slightly Delayed,Weekday,3.9,22.9,9
1476760,180776,12,22.75,5.0,29,18,47,52.0,-5.0,21,Night,1,Medium,Early,Weekend,12.73,44.4,10
1477030,240982,53,24.3,3.0,29,31,60,52.0,8.0,20,Evening,1,High,Slightly Delayed,Weekday,7.52,16.5,11
1476850,85091,60,13.05,5.0,23,31,54,52.0,2.0,8,Morning,0,High,On Time,Weekday,8.81,25.8,12
1477356,354923,62,15.57,4.0,34,31,65,52.0,13.0,20,Evening,1,High,Slightly Delayed,Weekday,14.91,32.9,13
1477990,59673,53,12.95,4.0,30,25,55,52.0,3.0,20,Evening,1,Medium,On Time,Weekend,6.27,37.8,14
1477448,142574,16,22.75,5.0,30,22,52,52.0,0.0,21,Night,1,Medium,On Time,Weekend,6.1,29.8,15
1477784,146555,59,24.3,5.0,28,20,48,52.0,-4.0,23,Night,0,Medium,On Time,Weekend,3.7,34.7,16
1478425,373152,29,14.02,5.0,28,32,60,52.0,8.0,15,Afternoon,0,High,Slightly Delayed,Weekday,14.56,44.8,17
1477031,201471,107,24.2,5.0,33,27,60,52.0,8.0,10,Morning,0,High,Slightly Delayed,Weekend,9.34,36.6,18
1477969,69516,173,6.74,5.0,32,24,56,52.0,4.0,9,Morning,0,Medium,On Time,Weekend,13.94,41.5,19
1476595,385150,18,14.02,5.0,35,16,51,52.0,-1.0,8,Morning,0,Low,On Time,Weekend,10.16,40.4,20
1478070,129206,33,14.07,3.0,20,15,35,52.0,-17.0,21,Night,1,Low,Early,Weekend,8.93,39.7,21
1477501,151191,17,12.18,5.0,34,24,58,52.0,6.0,10,Morning,0,Medium,Slightly Delayed,Weekend,8.36,19.1,22
1476727,49086,39,12.95,3.0,22,33,55,52.0,3.0,22,Night,0,Jam,On Time,Weekday,1.95,20.1,23
1477016,78067,29,15.37,5.0,29,23,52,52.0,0.0,9,Morning,0,Medium,On Time,Weekend,1.45,21.3,24
1477511,261665,33,7.67,5.0,24,15,39,52.0,-13.0,9,Morning,0,Low,Early,Weekend,4.99,28.4,25
1477067,370656,77,8.3,5.0,24,20,44,52.0,-8.0,13,Afternoon,1,Medium,Early,Weekend,13.07,38.5,26
1477068,108046,53,12.18,5.0,33,20,53,52.0,1.0,19,Evening,1,Medium,On Time,Weekend,9.22,33.0,27
1477551,277898,4,29.44,4.0,33,27,60,52.0,8.0,8,Morning,0,High,Slightly Delayed,Weekend,3.03,30.0,28
1478415,105665,42,12.56,5.0,32,27,59,52.0,7.0,9,Morning,0,High,Slightly Delayed,Weekday,13.52,28.0,29
1478129,52256,49,12.18,5.0,30,15,45,52.0,-7.0,21,Night,1,Low,Early,Weekend,2.07,25.0,30
1477096,158578,52,14.12,3.0,24,31,55,52.0,3.0,13,Afternoon,1,High,On Time,Weekday,8.36,42.1,31
1477891,142461,15,25.22,5.0,28,26,54,52.0,2.0,10,Morning,0,High,On Time,Weekend,11.34,19.7,32
1477881,63361,34,13.05,5.0,31,16,47,52.0,-5.0,22,Night,0,Low,Early,Weekend,3.16,39.8,33
1478197,41205,15,12.08,5.0,28,23,51,52.0,-1.0,11,Morning,1,Medium,On Time,Weekend,10.74,30.5,34
1477082,107909,87,24.2,4.0,34,24,58,52.0,6.0,8,Morning,0,Medium,Slightly Delayed,Weekday,8.77,37.8,35
1477781,183520,6,12.47,5.0,32,26,58,52.0,6.0,15,Afternoon,0,High,Slightly Delayed,Weekend,2.56,33.1,36
1476570,148459,25,5.87,5.0,26,30,56,52.0,4.0,20,Evening,1,High,On Time,Weekday,10.81,27.7,37
1476677,302790,174,15.47,5.0,22,30,52,52.0,0.0,14,Afternoon,1,High,On Time,Weekend,6.23,30.2,38
1478397,121706,4,24.3,5.0,22,15,37,52.0,-15.0,14,Afternoon,1,Low,Early,Weekend,3.74,30.2,39
1477608,125123,163,15.96,4.0,25,22,47,52.0,-5.0,10,Morning,0,Medium,Early,Weekend,5.15,29.8,40
1478241,60052,33,24.2,5.0,31,19,50,52.0,-2.0,23,Night,0,Medium,On Time,Weekend,2.99,19.0,41
1477216,259341,59,29.35,5.0,31,30,61,52.0,9.0,17,Evening,0,High,Slightly Delayed,Weekday,1.79,36.0,42
1478379,142753,15,8.63,5.0,31,32,63,52.0,11.0,17,Evening,0,High,Slightly Delayed,Weekday,13.47,37.6,43
1478237,81110,49,16.44,5.0,23,29,52,52.0,0.0,10,Morning,0,High,On Time,Weekday,12.2,26.9,44
1477732,399729,15,24.25,4.0,20,29,49,52.0,-3.0,21,Night,1,High,On Time,Weekend,7.19,44.2,45
1476842,103970,33,14.12,5.0,35,23,58,52.0,6.0,9,Morning,0,Medium,Slightly Delayed,Weekend,2.23,42.2,46
1476984,286386,27,7.91,5.0,29,26,55,52.0,3.0,19,Evening,1,High,On Time,Weekday,1.93,17.5,47
1476783,96254,49,19.4,5.0,35,26,61,52.0,9.0,8,Morning,0,High,Slightly Delayed,Weekend,2.32,27.7,48
1476989,64401,60,21.34,5.0,22,24,46,52.0,-6.0,14,Afternoon,1,Medium,Early,Weekday,13.63,16.6,49
1477213,53156,60,13.19,5.0,26,29,55,52.0,3.0,14,Afternoon,1,High,On Time,Weekend,3.81,34.3,50
1477607,386995,49,9.75,5.0,29,25,54,52.0,2.0,19,Evening,1,Medium,On Time,Weekend,13.37,16.1,1
1477863,128216,15,8.2,4.0,33,26,59,52.0,7.0,23,Night,0,High,Slightly Delayed,Weekday,11.46,39.3,2
1478360,375043,6,24.2,5.0,24,29,53,52.0,1.0,9,Morning,0,High,On Time,Weekend,5.54,23.7,3
1477134,361654,60,13.53,5.0,22,24,46,52.0,-6.0,14,Afternoon,1,Medium,Early,Weekend,8.95,24.3,4
1478390,38612,77,12.13,5.0,31,33,64,52.0,12.0,20,Evening,1,Jam,Slightly Delayed,Weekday,7.52,32.1,5
1476794,73274,76,9.56,5.0,27,20,47,52.0,-5.0,15,Afternoon,0,Medium,Early,Weekend,10.32,27.3,6
1478116,378482,19,5.72,5.0,22,24,46,52.0,-6.0,8,Morning,0,Medium,Early,Weekday,12.51,27.3,7
1478344,55334,96,9.46,5.0,32,20,52,52.0,0.0,16,Afternoon,0,Medium,On Time,Weekend,1.84,17.0,8
1477796,40745,29,15.91,5.0,32,28,60,52.0,8.0,14,Afternoon,1,High,Slightly Delayed,Weekday,9.22,27.5,9
1478243,159626,18,29.1,4.0,21,15,36,52.0,-16.0,10,Morning,0,Low,Early,Weekend,15.0,40.5,10
1477069,377260,4,12.18,5.0,35,27,62,52.0,10.0,15,Afternoon,0,High,Slightly Delayed,Weekend,3.24,36.6,11
1476953,252342,43,20.13,4.0,29,19,48,52.0,-4.0,14,Afternoon,1,Medium,On Time,Weekend,14.56,24.7,12
1477700,60039,18,33.37,3.0,30,27,57,52.0,5.0,18,Evening,1,High,On Time,Weekday,1.94,40.6,13
1478106,129206,15,29.15,5.0,34,28,62,52.0,10.0,22,Night,0,High,Slightly Delayed,Weekday,9.74,17.6,14
1477625,106860,96,17.03,5.0,35,30,65,52.0,13.0,20,Evening,1,High,Slightly Delayed,Weekday,6.3,22.8,15
1478213,122092,49,22.31,3.0,23,29,52,52.0,0.0,15,Afternoon,0,High,On Time,Weekend,2.01,17.7,16
1476779,378820,30,31.33,5.0,35,20,55,52.0,3.0,13,Afternoon,1,Medium,On Time,Weekend,6.17,22.8,17
1478207,62161,6,24.2,4.0,28,26,54,52.0,2.0,16,Afternoon,0,High,On Time,Weekend,4.32,36.2,18
1477075,52832,87,31.43,3.0,26,29,55,52.0,3.0,22,Night,0,High,On Time,Weekday,4.96,33.9,19
1477145,207281,15,29.3,5.0,33,32,65,52.0,13.0,12,Afternoon,1,High,Slightly Delayed,Weekday,5.34,17.5,20
1478153,300208,52,6.02,5.0,33,24,57,52.0,5.0,10,Morning,0,Medium,On Time,Weekend,10.93,25.5,21
1477689,203442,111,19.6,5.0,23,26,49,52.0,-3.0,10,Morning,0,High,On Time,Weekday,9.09,27.9,22
1477742,338599,4,6.84,3.0,24,26,50,52.0,-2.0,8,Morning,0,High,On Time,Weekend,13.58,33.9,23
1477391,60835,17,16.49,3.0,34,20,54,52.0,2.0,19,Evening,1,Medium,On Time,Weekend,6.21,26.3,24
1476993,301825,33,12.23,5.0,32,19,51,52.0,-1.0,22,Night,0,Medium,On Time,Weekend,3.74,22.2,25
1476705,260680,21,5.77,3.0,20,16,36,52.0,-16.0,15,Afternoon,0,Low,Early,Weekend,9.06,16.9,26
1477694,192317,15,24.3,4.0,25,15,40,52.0,-12.0,9,Morning,0,Low,Early,Weekend,6.17,38.5,27
1477933,284256,12,12.37,5.0,29,25,54,52.0,2.0,10,Morning,0,Medium,On Time,Weekend,4.67,42.9,28
1477062,396432,18,19.4,5.0,26,17,43,52.0,-9.0,23,Night,0,Low,Early,Weekend,13.37,29.6,29
1477771,232035,87,12.23,5.0,24,32,56,52.0,4.0,15,Afternoon,0,High,On Time,Weekday,14.86,24.2,30
1477144,62667,61,29.1,5.0,31,27,58,52.0,6.0,21,Night,1,High,Slightly Delayed,Weekend,5.0,32.1,31
1477149,102710,175,12.13,4.0,26,30,56,52.0,4.0,23,Night,0,High,On Time,Weekday,3.84,33.2,32
1478182,135970,59,25.27,5.0,31,30,61,52.0,9.0,15,Afternoon,0,High,Slightly Delayed,Weekday,7.24,30.9,33
1478405,58675,15,11.59,3.0,23,25,48,52.0,-4.0,21,Night,1,Medium,On Time,Weekday,3.36,36.1,34
1478094,102010,28,13.48,5.0,27,32,59,52.0,7.0,18,Evening,1,High,Slightly Delayed,Weekday,13.98,32.6,35
1477857,363202,76,25.27,5.0,20,29,49,52.0,-3.0,23,Night,0,High,On Time,Weekend,1.5,15.6,36
1476840,143866,39,20.71,5.0,35,16,51,52.0,-1.0,11,Morning,1,Low,On Time,Weekend,3.35,23.2,37
1477641,128224,18,24.2,4.0,29,18,47,52.0,-5.0,11,Morning,1,Medium,Early,Weekend,6.76,23.5,38
1476690,124875,77,24.2,4.0,20,18,38,52.0,-14.0,12,Afternoon,1,Medium,Early,Weekend,6.04,22.7,39
1476593,175703,60,20.61,5.0,34,30,64,52.0,12.0,13,Afternoon,1,High,Slightly Delayed,Weekend,6.79,19.4,40
1477343,101957,176,13.05,5.0,32,27,59,52.0,7.0,12,Afternoon,1,High,Slightly Delayed,Weekend,10.81,24.2,41
1476881,57263,45,15.76,5.0,27,28,55,52.0,3.0,21,Night,1,High,On Time,Weekday,12.93,20.9,42
1476913,145216,162,7.66,5.0,33,31,64,52.0,12.0,22,Night,0,High,Slightly Delayed,Weekday,9.85,34.7,43
1478119,276192,96,10.86,4.0,28,28,56,52.0,4.0,14,Afternoon,1,High,On Time,Weekday,4.57,38.7,44
1476976,300552,15,22.26,5.0,33,32,65,52.0,13.0,23,Night,0,High,Slightly Delayed,Weekday,14.78,17.2,45
1476575,141912,85,31.38,5.0,31,23,54,52.0,2.0,9,Morning,0,Medium,On Time,Weekend,12.16,44.2,46
1478105,143721,105,29.05,5.0,26,17,43,52.0,-9.0,14,Afternoon,1,Low,Early,Weekend,3.58,22.9,47
1476945,49034,88,7.81,5.0,24,21,45,52.0,-7.0,17,Evening,0,Medium,Early,Weekend,11.88,16.3,48
1476853,139626,73,16.98,5.0,35,29,64,52.0,12.0,14,Afternoon,1,High,Slightly Delayed,Weekday,7.02,44.3,49
1477259,145952,18,29.15,4.0,31,19,50,52.0,-2.0,8,Morning,0,Medium,On Time,Weekend,4.84,23.7,50
1477141,66331,15,24.3,5.0,21,24,45,52.0,-7.0,14,Afternoon,1,Medium,Early,Weekend,3.83,42.4,1
1477556,168420,44,13.1,5.0,32,19,51,52.0,-1.0,12,Afternoon,1,Medium,On Time,Weekend,14.72,42.1,2
1478254,239985,27,25.22,5.0,27,21,48,52.0,-4.0,10,Morning,0,Medium,On Time,Weekend,11.03,43.8,3
1478365,60039,87,32.93,4.0,25,17,42,52.0,-10.0,23,Night,0,Low,Early,Weekend,12.04,29.6,4
1477380,108659,53,25.27,4.0,23,31,54,52.0,2.0,20,Evening,1,High,On Time,Weekday,13.83,25.5,5
1477548,79255,60,12.95,4.0,29,24,53,52.0,1.0,10,Morning,0,Medium,On Time,Weekday,3.06,19.5,6
1478444,355090,15,31.43,3.0,22,24,46,52.0,-6.0,11,Morning,1,Medium,Early,Weekend,10.74,20.1,7
1477716,317515,3,15.62,5.0,29,19,48,52.0,-4.0,20,Evening,1,Medium,On Time,Weekend,7.64,43.7,8
1476668,114476,136,5.87,5.0,31,18,49,52.0,-3.0,19,Evening,1,Medium,On Time,Weekend,13.19,35.0,9
1477106,103852,104,8.83,5.0,31,19,50,52.0,-2.0,9,Morning,0,Medium,On Time,Weekend,5.55,30.5,10
1477526,344079,125,24.2,5.0,20,16,36,52.0,-16.0,9,Morning,0,Low,Early,Weekend,12.13,23.3,11
1477664,47440,4,29.3,4.0,28,16,44,52.0,-8.0,8,Morning,0,Low,Early,Weekend,9.65,18.0,12
1477917,71249,59,24.3,4.0,35,30,65,52.0,13.0,22,Night,0,High,Slightly Delayed,Weekend,13.21,40.4,13
1477381,316223,88,25.22,4.0,25,28,53,52.0,1.0,12,Afternoon,1,High,On Time,Weekday,14.8,23.7,14
1476745,377771,4,12.61,3.0,30,30,60,52.0,8.0,11,Morning,1,High,Slightly Delayed,Weekend,4.14,27.3,15
1477885,178158,32,29.1,4.0,22,32,54,52.0,2.0,18,Evening,1,High,On Time,Weekday,11.95,41.6,16
1476724,130956,18,21.83,3.0,21,26,47,52.0,-5.0,17,Evening,0,High,Early,Weekday,12.18,27.0,17
1477387,141732,4,9.27,5.0,29,16,45,52.0,-7.0,22,Night,0,Low,Early,Weekend,5.54,36.2,18
1476750,94152,12,15.37,3.0,35,30,65,52.0,13.0,9,Morning,0,High,Slightly Delayed,Weekend,3.22,23.3,19
1478285,113817,4,12.18,4.0,32,22,54,52.0,2.0,10,Morning,0,Medium,On Time,Weekend,3.85,19.3,20
1477910,39702,177,12.08,4.0,20,31,51,52.0,-1.0,14,Afternoon,1,High,On Time,Weekday,11.55,34.6,21
1478364,273690,162,32.93,5.0,32,28,60,52.0,8.0,14,Afternoon,1,High,Slightly Delayed,Weekend,5.78,35.0,22
1477480,75722,70,22.31,5.0,29,17,46,52.0,-6.0,19,Evening,1,Low,Early,Weekend,2.11,39.7,23
1477050,337230,15,15.18,5.0,34,30,64,52.0,12.0,11,Morning,1,High,Slightly Delayed,Weekday,3.29,26.9,24
1478090,62359,2,16.01,5.0,23,27,50,52.0,-2.0,12,Afternoon,1,High,On Time,Weekday,6.18,16.3,25
1477633,378753,15,29.1,5.0,29,17,46,52.0,-6.0,12,Afternoon,1,Low,Early,Weekend,5.68,21.1,26
1478095,183520,18,12.18,4.0,30,17,47,52.0,-5.0,13,Afternoon,1,Low,Early,Weekend,12.31,20.2,27
1478096,146211,58,12.08,5.0,25,33,58,52.0,6.0,23,Night,0,Jam,Slightly Delayed,Weekday,12.99,17.7,28
1478166,177250,17,12.13,5.0,31,27,58,52.0,6.0,21,Night,1,High,Slightly Delayed,Weekend,3.47,38.1,29
1478013,283884,43,12.56,5.0,26,28,54,52.0,2.0,16,Afternoon,0,High,On Time,Weekend,5.22,35.7,30
1478369,243341,30,22.36,5.0,31,30,61,52.0,9.0,9,Morning,0,High,Slightly Delayed,Weekend,6.73,43.4,31
1476970,275689,45,33.37,4.0,32,21,53,52.0,1.0,12,Afternoon,1,Medium,On Time,Weekend,7.51,18.7,32
1476612,115610,75,12.18,5.0,24,17,41,52.0,-11.0,19,Evening,1,Low,Early,Weekend,13.18,16.6,33
1478234,102620,61,12.23,4.0,35,23,58,52.0,6.0,10,Morning,0,Medium,Slightly Delayed,Weekend,10.72,20.1,34
1477114,47594,94,12.18,5.0,24,30,54,52.0,2.0,11,Morning,1,High,On Time,Weekday,5.67,18.7,35
1477644,82041,46,5.77,3.0,24,19,43,52.0,-9.0,17,Evening,0,Medium,Early,Weekend,3.73,38.1,36
1476634,82092,24,16.3,5.0,21,29,50,52.0,-2.0,13,Afternoon,1,High,On Time,Weekend,14.27,33.1,37
1477186,291891,25,11.64,4.0,34,18,52,52.0,0.0,19,Evening,1,Medium,On Time,Weekend,4.75,41.6,38
1477939,41040,60,15.91,5.0,26,20,46,52.0,-6.0,15,Afternoon,0,Medium,Early,Weekend,13.54,28.2,39
1477610,35643,89,16.49,5.0,26,25,51,52.0,-1.0,8,Morning,0,Medium,On Time,Weekend,4.6,31.8,40
1476843,361846,178,14.12,3.0,21,33,54,52.0,2.0,17,Evening,0,Jam,On Time,Weekday,13.25,28.8,41
1476983,55689,53,7.95,5.0,20,26,46,52.0,-6.0,21,Night,1,High,Early,Weekday,9.04,40.5,42
1478418,95049,45,9.7,5.0,21,19,40,52.0,-12.0,15,Afternoon,0,Medium,Early,Weekend,10.07,15.5,43
1477941,64830,34,15.52,3.0,28,30,58,52.0,6.0,18,Evening,1,High,Slightly Delayed,Weekend,14.82,35.2,44
1478123,149268,49,16.2,5.0,29,18,47,52.0,-5.0,21,Night,1,Medium,Early,Weekend,8.48,27.0,45
1477966,318451,18,24.3,5.0,29,15,44,52.0,-8.0,14,Afternoon,1,Low,Early,Weekend,10.14,40.1,46
1478154,383688,62,12.61,5.0,20,20,40,52.0,-12.0,23,Night,0,Medium,Early,Weekend,4.63,28.1,47
1477855,5139,24,22.26,5.0,28,22,50,52.0,-2.0,23,Night,0,Medium,On Time,Weekend,14.82,15.1,48
1478261,106940,29,9.07,4.0,23,30,53,52.0,1.0,8,Morning,0,High,On Time,Weekday,5.48,43.2,49
1477121,274232,45,7.86,5.0,20,27,47,52.0,-5.0,9,Morning,0,High,Early,Weekday,5.81,43.1,50
1477927,351329,29,12.23,5.0,27,26,53,52.0,1.0,10,Morning,0,High,On Time,Weekday,14.59,18.7,1
1477871,124875,15,21.39,3.0,33,22,55,52.0,3.0,8,Morning,0,Medium,On Time,Weekend,8.3,33.3,2
1476644,142461,15,16.93,5.0,35,28,63,52.0,11.0,21,Night,1,High,Slightly Delayed,Weekend,12.97,40.3,3
1477415,58800,40,14.41,5.0,33,26,59,52.0,7.0,16,Afternoon,0,High,Slightly Delayed,Weekend,1.54,34.8,4
1477397,117810,59,8.05,5.0,31,25,56,52.0,4.0,15,Afternoon,0,Medium,On Time,Weekend,13.2,16.6,5
1476723,136807,17,19.35,5.0,35,28,63,52.0,11.0,9,Morning,0,High,Slightly Delayed,Weekday,11.87,28.4,6
1478258,222734,15,16.98,3.0,23,23,46,52.0,-6.0,20,Evening,1,Medium,Early,Weekend,6.59,34.2,7
1477222,348096,60,11.64,4.0,23,24,47,52.0,-5.0,16,Afternoon,0,Medium,Early,Weekend,9.34,17.0,8
1477335,84457,45,29.15,5.0,27,15,42,52.0,-10.0,14,Afternoon,1,Low,Early,Weekend,13.33,20.9,9
1476790,141732,126,12.18,5.0,20,26,46,52.0,-6.0,16,Afternoon,0,High,Early,Weekday,14.97,37.2,10
1477330,198802,35,24.25,3.0,28,20,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,1.28,29.0,11
1477639,211035,18,19.45,5.0,28,28,56,52.0,4.0,13,Afternoon,1,High,On Time,Weekday,5.51,36.8,12
1478124,328331,76,16.11,5.0,25,24,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekday,6.26,44.6,13
1477076,68834,24,31.43,5.0,29,30,59,52.0,7.0,21,Night,1,High,Slightly Delayed,Weekend,10.72,43.1,14
1476939,111894,60,25.27,5.0,25,29,54,52.0,2.0,11,Morning,1,High,On Time,Weekend,12.89,32.2,15
1476661,42755,18,12.13,3.0,24,23,47,52.0,-5.0,17,Evening,0,Medium,Early,Weekend,1.32,30.6,16
1478268,306119,52,20.86,4.0,35,26,61,52.0,9.0,17,Evening,0,High,Slightly Delayed,Weekend,14.47,16.2,17
1477253,111125,18,8.54,5.0,34,29,63,52.0,11.0,20,Evening,1,High,Slightly Delayed,Weekend,7.58,17.0,18
